run_id,task,input_id,depth,condition,paraphrase_idx,position,position_idx,divergence,out_len,base_len,len_ratio,schema_violation,judge_score,base_judge_score,agent_model,backend,embedder
research_plan|rp_2|d2|p6|first,research_plan,rp_2,2,perturbed,6,first,0,0.1746166944503784,3888,3651,1.0649137222678715,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p7|first,research_plan,rp_2,2,perturbed,7,first,0,0.1614091396331787,3753,3651,1.027937551355793,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p8|first,research_plan,rp_2,2,perturbed,8,first,0,0.2134468555450439,3897,3651,1.067378800328677,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p9|first,research_plan,rp_2,2,perturbed,9,first,0,0.1362605094909668,3870,3651,1.059983566146261,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p0|last,research_plan,rp_2,2,perturbed,0,last,1,0.1988070011138916,3938,3651,1.0786086003834563,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p1|last,research_plan,rp_2,2,perturbed,1,last,1,0.1861429810523986,3636,3651,0.9958915365653246,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p2|last,research_plan,rp_2,2,perturbed,2,last,1,0.1429514288902282,3962,3651,1.0851821418789374,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p3|last,research_plan,rp_2,2,perturbed,3,last,1,0.1380155682563781,4019,3651,1.100794302930704,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p4|last,research_plan,rp_2,2,perturbed,4,last,1,0.1655353903770446,3801,3651,1.0410846343467544,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p5|last,research_plan,rp_2,2,perturbed,5,last,1,0.1890085935592651,3815,3651,1.044919200219118,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p6|last,research_plan,rp_2,2,perturbed,6,last,1,0.1607999801635742,3507,3651,0.960558751027116,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p7|last,research_plan,rp_2,2,perturbed,7,last,1,0.2172833681106567,3674,3651,1.006299643933169,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p8|last,research_plan,rp_2,2,perturbed,8,last,1,0.1355931758880615,4082,3651,1.1180498493563409,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d2|p9|last,research_plan,rp_2,2,perturbed,9,last,1,0.1624616980552673,3898,3651,1.0676526978909888,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p0|first,research_plan,rp_3,2,perturbed,0,first,0,0.1233284473419189,4114,3474,1.1842256764536556,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p1|first,research_plan,rp_3,2,perturbed,1,first,0,0.2395417690277099,3740,3474,1.0765687967760509,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p2|first,research_plan,rp_3,2,perturbed,2,first,0,0.1457045078277588,3839,3474,1.1050662061024756,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p4|first,research_plan,rp_3,2,perturbed,4,first,0,0.2091078758239746,3597,3474,1.035405872193437,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p3|first,research_plan,rp_3,2,perturbed,3,first,0,0.299237847328186,3817,3474,1.0987334484743811,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p5|first,research_plan,rp_3,2,perturbed,5,first,0,0.1651865243911743,3899,3474,1.1223373632700058,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p6|first,research_plan,rp_3,2,perturbed,6,first,0,0.2834196090698242,3791,3474,1.0912492803684513,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p7|first,research_plan,rp_3,2,perturbed,7,first,0,0.21230548620224,3613,3474,1.0400115141047783,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p9|first,research_plan,rp_3,2,perturbed,9,first,0,0.1996691226959228,3637,3474,1.0469199769717903,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p0|last,research_plan,rp_3,2,perturbed,0,last,1,0.283388614654541,4011,3474,1.1545768566493957,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p8|first,research_plan,rp_3,2,perturbed,8,first,0,0.2120209336280822,3871,3474,1.1142774899251584,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p1|last,research_plan,rp_3,2,perturbed,1,last,1,0.1626513004302978,3643,3474,1.0486470926885434,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p2|last,research_plan,rp_3,2,perturbed,2,last,1,0.1883414983749389,4220,3474,1.2147380541162924,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p3|last,research_plan,rp_3,2,perturbed,3,last,1,0.2205269336700439,4058,3474,1.1681059297639609,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p4|last,research_plan,rp_3,2,perturbed,4,last,1,0.2823705673217773,3938,3474,1.1335636154289004,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p5|last,research_plan,rp_3,2,perturbed,5,last,1,0.265377402305603,4334,3474,1.2475532527345998,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p6|last,research_plan,rp_3,2,perturbed,6,last,1,0.1889675855636596,3756,3474,1.081174438687392,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p7|last,research_plan,rp_3,2,perturbed,7,last,1,0.2422939538955688,3890,3474,1.1197466896948762,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p9|last,research_plan,rp_3,2,perturbed,9,last,1,0.1578329801559448,4095,3474,1.1787564766839378,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d2|p8|last,research_plan,rp_3,2,perturbed,8,last,1,0.137981116771698,4068,3474,1.1709844559585492,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p1|first,research_plan,rp_4,2,perturbed,1,first,0,0.1564710140228271,3544,3315,1.069079939668175,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p0|first,research_plan,rp_4,2,perturbed,0,first,0,0.2127416133880615,3311,3315,0.998793363499246,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p2|first,research_plan,rp_4,2,perturbed,2,first,0,0.1232268214225769,3315,3315,1.0,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p3|first,research_plan,rp_4,2,perturbed,3,first,0,0.1320809125900268,3352,3315,1.0111613876319758,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p4|first,research_plan,rp_4,2,perturbed,4,first,0,0.1544153690338134,3383,3315,1.0205128205128204,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p5|first,research_plan,rp_4,2,perturbed,5,first,0,0.2587310671806335,3507,3315,1.0579185520361991,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p6|first,research_plan,rp_4,2,perturbed,6,first,0,0.2341412305831909,3274,3315,0.98763197586727,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p7|first,research_plan,rp_4,2,perturbed,7,first,0,0.1940215229988098,3202,3315,0.9659125188536952,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p8|first,research_plan,rp_4,2,perturbed,8,first,0,0.2096554636955261,3510,3315,1.0588235294117647,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p9|first,research_plan,rp_4,2,perturbed,9,first,0,0.2017478942871093,3258,3315,0.9828054298642532,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p0|last,research_plan,rp_4,2,perturbed,0,last,1,0.1574337482452392,3193,3315,0.9631975867269984,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p1|last,research_plan,rp_4,2,perturbed,1,last,1,0.2542301416397095,3327,3315,1.0036199095022624,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p2|last,research_plan,rp_4,2,perturbed,2,last,1,0.1699788570404052,3346,3315,1.0093514328808446,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p3|last,research_plan,rp_4,2,perturbed,3,last,1,0.2146735191345214,3649,3315,1.1007541478129714,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p4|last,research_plan,rp_4,2,perturbed,4,last,1,0.1370316743850708,3228,3315,0.9737556561085972,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p5|last,research_plan,rp_4,2,perturbed,5,last,1,0.2005058526992797,3445,3315,1.03921568627451,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p6|last,research_plan,rp_4,2,perturbed,6,last,1,0.1461293697357177,3335,3315,1.0060331825037707,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p8|last,research_plan,rp_4,2,perturbed,8,last,1,0.2132505178451538,3459,3315,1.0434389140271494,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p7|last,research_plan,rp_4,2,perturbed,7,last,1,0.1152856349945068,3777,3315,1.139366515837104,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d2|p9|last,research_plan,rp_4,2,perturbed,9,last,1,0.1280605792999267,3297,3315,0.9945701357466064,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p3|first,summarization,sum_0,2,perturbed,3,first,0,0.3797146081924438,544,698,0.7793696275071633,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p4|first,summarization,sum_0,2,perturbed,4,first,0,0.0406714677810668,712,698,1.0200573065902578,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p5|first,summarization,sum_0,2,perturbed,5,first,0,0.3376079797744751,536,698,0.7679083094555874,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p6|first,summarization,sum_0,2,perturbed,6,first,0,0.0955316424369812,622,698,0.8911174785100286,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p7|first,summarization,sum_0,2,perturbed,7,first,0,0.1169511079788208,579,698,0.829512893982808,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p8|first,summarization,sum_0,2,perturbed,8,first,0,0.0327401161193847,696,698,0.997134670487106,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p9|first,summarization,sum_0,2,perturbed,9,first,0,0.0450114607810974,678,698,0.97134670487106,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p3|last,summarization,sum_0,2,perturbed,3,last,1,0.0318993330001831,730,698,1.0458452722063036,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p4|last,summarization,sum_0,2,perturbed,4,last,1,0.0778281092643737,592,698,0.8481375358166189,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p5|last,summarization,sum_0,2,perturbed,5,last,1,0.0289368629455566,714,698,1.0229226361031518,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p6|last,summarization,sum_0,2,perturbed,6,last,1,0.073099672794342,620,698,0.8882521489971347,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p7|last,summarization,sum_0,2,perturbed,7,last,1,0.0095988512039184,708,698,1.01432664756447,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p8|last,summarization,sum_0,2,perturbed,8,last,1,0.1024881601333618,644,698,0.9226361031518624,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d2|p9|last,summarization,sum_0,2,perturbed,9,last,1,0.0341674089431762,771,698,1.1045845272206305,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p3|first,summarization,sum_1,2,perturbed,3,first,0,0.0433581471443176,625,605,1.033057851239669,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p4|first,summarization,sum_1,2,perturbed,4,first,0,0.0361564755439758,650,605,1.0743801652892562,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p5|first,summarization,sum_1,2,perturbed,5,first,0,0.0516249537467956,575,605,0.950413223140496,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p6|first,summarization,sum_1,2,perturbed,6,first,0,0.0465454459190368,576,605,0.9520661157024792,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p7|first,summarization,sum_1,2,perturbed,7,first,0,0.0925474166870117,699,605,1.1553719008264465,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p8|first,summarization,sum_1,2,perturbed,8,first,0,0.071359634399414,617,605,1.0198347107438015,,4,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p9|first,summarization,sum_1,2,perturbed,9,first,0,0.1396064758300781,694,605,1.147107438016529,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p3|last,summarization,sum_1,2,perturbed,3,last,1,0.0126311779022216,633,605,1.0462809917355371,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p4|last,summarization,sum_1,2,perturbed,4,last,1,0.0094928741455078,642,605,1.0611570247933884,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p5|last,summarization,sum_1,2,perturbed,5,last,1,0.0124261379241943,604,605,0.9983471074380166,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p6|last,summarization,sum_1,2,perturbed,6,last,1,0.0179061889648437,554,605,0.915702479338843,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p7|last,summarization,sum_1,2,perturbed,7,last,1,0.0191609859466552,634,605,1.0479338842975208,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p8|last,summarization,sum_1,2,perturbed,8,last,1,0.0167648792266845,655,605,1.0826446280991735,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d2|p9|last,summarization,sum_1,2,perturbed,9,last,1,0.016227900981903,626,605,1.034710743801653,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p3|first,summarization,sum_2,2,perturbed,3,first,0,0.1229983568191528,577,706,0.8172804532577904,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p4|first,summarization,sum_2,2,perturbed,4,first,0,0.0267400741577148,676,706,0.9575070821529744,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p5|first,summarization,sum_2,2,perturbed,5,first,0,0.0378575325012207,685,706,0.970254957507082,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p6|first,summarization,sum_2,2,perturbed,6,first,0,0.0921327471733093,668,706,0.9461756373937678,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p8|first,summarization,sum_2,2,perturbed,8,first,0,0.0293532609939575,717,706,1.0155807365439091,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p7|first,summarization,sum_2,2,perturbed,7,first,0,0.0248588323593139,692,706,0.980169971671388,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p9|first,summarization,sum_2,2,perturbed,9,first,0,0.0132171511650085,713,706,1.0099150141643058,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p3|last,summarization,sum_2,2,perturbed,3,last,1,0.0115985870361328,679,706,0.9617563739376772,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p4|last,summarization,sum_2,2,perturbed,4,last,1,0.0031958818435668,679,706,0.9617563739376772,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p5|last,summarization,sum_2,2,perturbed,5,last,1,0.0137928128242492,692,706,0.980169971671388,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p6|last,summarization,sum_2,2,perturbed,6,last,1,0.0032230615615844,676,706,0.9575070821529744,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p7|last,summarization,sum_2,2,perturbed,7,last,1,0.0096716284751892,696,706,0.9858356940509916,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p8|last,summarization,sum_2,2,perturbed,8,last,1,0.027226448059082,701,706,0.9929178470254958,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d2|p9|last,summarization,sum_2,2,perturbed,9,last,1,0.020838439464569,737,706,1.0439093484419264,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p3|first,summarization,sum_3,2,perturbed,3,first,0,0.0513083338737487,677,749,0.903871829105474,,9,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p4|first,summarization,sum_3,2,perturbed,4,first,0,0.1999966502189636,531,749,0.7089452603471295,,7,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p6|first,summarization,sum_3,2,perturbed,6,first,0,0.1732100844383239,596,749,0.7957276368491322,,8,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p7|first,summarization,sum_3,2,perturbed,7,first,0,0.2713627219200134,461,749,0.6154873164218959,,6,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p8|first,summarization,sum_3,2,perturbed,8,first,0,0.1403018236160278,564,749,0.753004005340454,,6,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p5|first,summarization,sum_3,2,perturbed,5,first,0,0.161798357963562,540,749,0.7209612817089452,,8,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p9|first,summarization,sum_3,2,perturbed,9,first,0,0.0149399042129516,776,749,1.0360480640854473,,9,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p3|last,summarization,sum_3,2,perturbed,3,last,1,0.0284748077392578,735,749,0.9813084112149532,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p4|last,summarization,sum_3,2,perturbed,4,last,1,0.045442521572113,775,749,1.034712950600801,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p5|last,summarization,sum_3,2,perturbed,5,last,1,0.0051454305648803,759,749,1.013351134846462,,9,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p6|last,summarization,sum_3,2,perturbed,6,last,1,0.0318607091903686,769,749,1.026702269692924,,9,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p7|last,summarization,sum_3,2,perturbed,7,last,1,0.0144001245498657,779,749,1.040053404539386,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p8|last,summarization,sum_3,2,perturbed,8,last,1,0.0045048594474792,750,749,1.0013351134846462,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d2|p9|last,summarization,sum_3,2,perturbed,9,last,1,0.0030596256256103,774,749,1.0333778371161548,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p3|first,summarization,sum_4,2,perturbed,3,first,0,0.0079426765441894,675,692,0.9754335260115607,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p4|first,summarization,sum_4,2,perturbed,4,first,0,0.0781387686729431,532,692,0.7687861271676301,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p5|first,summarization,sum_4,2,perturbed,5,first,0,0.0301311016082763,615,692,0.888728323699422,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p6|first,summarization,sum_4,2,perturbed,6,first,0,0.0096752643585205,665,692,0.9609826589595376,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p7|first,summarization,sum_4,2,perturbed,7,first,0,0.0376131534576416,590,692,0.8526011560693642,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p8|first,summarization,sum_4,2,perturbed,8,first,0,0.0079152584075927,675,692,0.9754335260115607,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p9|first,summarization,sum_4,2,perturbed,9,first,0,0.010183036327362,673,692,0.972543352601156,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p3|last,summarization,sum_4,2,perturbed,3,last,1,0.0055192708969116,674,692,0.9739884393063584,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p4|last,summarization,sum_4,2,perturbed,4,last,1,0.0005488991737365,688,692,0.9942196531791908,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p5|last,summarization,sum_4,2,perturbed,5,last,1,0.0008574724197387,683,692,0.9869942196531792,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p6|last,summarization,sum_4,2,perturbed,6,last,1,0.0030495524406433,662,692,0.9566473988439308,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d2|p7|last,summarization,sum_4,2,perturbed,7,last,1,0.0242880582809448,604,692,0.8728323699421965,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
